"72"|"Amsterdam"|"502 Amsterdam Ave NE"|"Atlanta, Georgia"|"(404)892-2227"|"Video, sports, dance bar and cafe serving food 11.30am until 8pm. Dance floor opens at 10pm. Free wi-fi..."|"cafe,video,showtunes,sport,dancing,t-dance,DJ,patio,wi-fi"|"http://www.amsterdam-atlanta.com"
"73"|"Amsterdam"|"718 N Central Ave"|"Phoenix, Arizona"|"(602)258-6122"|"Upscale decor, karaoke, live entertainment, crazy cocktails, amazing appetizers and great pizza..."|"piano,karaoke,live-entertainment,food,gay"|"http://amsterdambar.com"
"74"|"Ancient Mariner"|"962 Manitou Ave"|"Manitou Springs, Colorado"|"(719)685-5503"|"The Legendary Ancient Mariner Tavern located in downtown Manitou Springs has the best Reubens, Melts and food. With 11 Colorado Microbrews on tap and a full bar. Check out the Acid Jazz Jam on Sunday nights, Celtic Sessions on Wednesdays, Open Mic on Thursdays and live bands every Friday & Saturday night..."|"Mixed-Crowd,lesbian-owned,food,acid-jazz,open-mic,live-bands"|"http://www.hmsancientmariner.com"
"75"|"Angels Club"|"Lopez Cotilla 1495 B"|"Guadalajara, Mexico"|"(33) 36152525"|"Two dance floors, one pop an one techno. One lounge bar. A restaurant in the second floor."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Food Served,Non-Smoking Indoors,Smoking Throughout,Credit Cards Accepted,Pool Tables,Valet Parking"|""
"76"|"Angles Waikiki"|"2256 Kuhio Ave.- 2nd Floor"|"Honolulu, Hawaii"|"(808) 926-9766"|"The most popular bar in Waikiki We provide a great mix for both locals and tourist alike . Pool Tournements on Monday & Tuesday nights. Best Chest and Buns Contest on Wednesday, Male strippers on Thursdays and Sundays. Also a Gay Cruise on Sundays."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Videos,Dancers/Strippers,Smoking Throughout,Outdoor/Patio,ATM on premises,Pool Tables,Video Games"|""
"77"|"Annex"|"330 San Pedro Ave."|"San Antonio, Texas 78212-5551"|"(210) 223-6957"|"A hot spot with the best drink specials in town. This place gives a lot back to the community with numerous fund raisers."|"Full Bar,Techno Music,Pop Music,Live Entertainment,Food Served,Country/Western,Leather/Fetish,Smoking Throughout,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking"|""
"78"|"Annex"|"330 San Pedro Ave"|"San Antonio, Texas"|"(210)223-6957"|"San Antonio's favorite cruise bar for over 13 years with daily specials, happy hour, 6 TVs and food. Nightly events include leather, levi and sports..."|"cruise,leather,credit-cards,drink-specials,food,sports,tv,video,happy-hour,wi-fi"|"http://www.theannex-satx.com"
"79"|"Annex Club"|"835 S La Brea Ave"|"Inglewood, California"|"(310)671-7323"|"Neighborhood bar in Inglewood. Mostly black/African-American crowd. Very crowded on weekend nights..."|"African-American,black"|""
"80"|"Another Sinn"|"415 W. Sprague"|"Spokane, Washington"|"(509) 747-1146"|"The most Popular Nite Club in Spokane"|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Food Served,Leather/Fetish,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"81"|"Apex"|"1415 22nd St NW"|"Washington, DC"|"(202)296-0505"|"DC dance club with 2 levels, 6 bars, ample dance floor, a video bar, a lounge, and a karaoke room. Spins house, top 40, anthem, electro and hip-hop. Check the site below for the latest listings including Caliente  (Formerly Badlands)..."|"dancing,dj,video,karaoke,18plus,house,top-40,anthem,electro,hip-hop"|"http://www.apex-dc.com"
"82"|"Apollo's"|"5749 North 7th Street"|"Phoenix, Arizona"|"(602) 277-9373"|"The Friendliest Gay Bar in Town!"|"Dancing,Full Bar,Techno Music,Pop Music,Live Entertainment,Karaoke,Smoking Throughout,Credit Cards Accepted,Dart Boards,Free Parking,Video Games"|""
"83"|"Apollo's"|"5749 N 7th St"|"Phoenix, Arizona"|"(602)277-9373"|"Greek god strippers, pianists, karaoke, drag and free wi-fi..."|"piano,strippers,drag,karaoke,wifi"|"http://www.apollos.com"
"84"|"Aqua"|"711 Duval St"|"Key West, Florida"|"(305)294-0555"|"Dancing, drag shows, DJ's and karaoke. Happy hour 3pm - 8pm daily...."|"dancing,drag,karaoke"|"http://www.aquakeywest.com"
"85"|"Aqua Grill"|"57 Baltimore Ave"|"Rehoboth Beach, Delaware"|"(302)226-9001"|"Hip food and fun with happy hour..."|"Restaurant,Bar,Drag,Food,Happy-Hour"|"http://www.aquagrillrehoboth.com"
"86"|"Aquarium"|"824 W. Capitol"|"Little Rock, Arkansas 72203"|"(501) 375-8580"|"The Aquarium is a private club. FRI 9 PM - 2 AM - SAT 9 PM - 2 AM Memberships available at the door. No one under 21 is admitted."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Drag Shows,Food Served,Karaoke,Country/Western,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,Pool Tables,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"87"|"Aquarius"|"135 E 2nd St"|"Dayton, Ohio"|"(937)223-1723"|"Club Aquarius features 2 floors, 2 bars, stage and a big dancefloor. Just a fun place to hang out or dance. No cover charge Sunday - Thursdays..."|"Drag,Dancing,DJ,Video,Multi-Level,Karaoke,Smoking-Patio,Entertainment"|"http://www.aquariusnightclub.com"
"88"|"Arch and Column Pub"|"1301 Interstate 70 Business"|"Columbia, Missouri"|"(573)441-8088"|""|""|""
"89"|"ARCH Bar/ Cafe"|"#439 wukang rd corner huai hai rd"|"Shanghai, China"|"(021) 64660807"|"Internet cafe meets cocktail bar meets film lounge – ARCH is an oasis for trend, design and food loving patrons.  Great  events, friendly staff, delicious food and impressive tastefully mixed cocktails. Changing weekly menu specials and wine promotions delightfully spice up the usual range of ingredients.  Located in the center of Shanghai's French Concession on the ground floor of “Wu Kang Mansion. Just across Eddy's Bar and Shanghai Studio."|"Country/Western,Credit Cards Accepted,ATM on premises"|""
"90"|"Arco De Cuchilleros"|"3445 N Halsted St, Boystown"|"Chicago, Illinois"|"(773)296-6046"|"A great gay friendly Spanish Tapas joint in Boystown for over 18 years. The patio is great when it's nice out and the front doors open onto Halsted for the best view on Halsted..."|"Gay-friendly,food,Spanish,patio"|""
"91"|"Arena"|"6655 Santa Monica Blvd, Hollywood"|"Los Angeles, California"|"(323)462-1291"|"Arena dance club throws varied events nightly, check the website for Boys Night:  Saturday for the 21 plus Latin boys with guest drag performances..."|"latin,drag,dj,house,pop,18plus"|"http://www.arenanightclub.com"
"92"|"Argos"|"1923 Walton Way"|"Augusta, Georgia 30909"|"(706) 481-8829"|"Augustas is a two story night club.  There are daily drink specials, weekend shows and much more.  We look forward to seeing you."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Karaoke,Videos,Leather/Fetish,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"93"|"Argos"|"301 Mabel Ave"|"Dayton, Ohio 45403"|"(937) 252-2976"|"Argos is a Leather/Levi/Uniform Bar  $1.00 off Drinks if in Major Leather Open 7 Days a week 6pm until 2:30am  Patio is under construction but it is open it will be the biggest Gay bar patio in Dayton"|"Full Bar,Videos,Leather/Fetish,Non-Smoking Indoors,Outdoor/Patio,Pool Tables,Free Parking"|""
"94"|"Armory"|"836 Juniper St. NE"|"Atlanta, Georgia 30308-1325"|"(404) 881-9280"|"Armory Atlanta has been an institution in Gay Atlanta for 30 years!  Recently renovated. Shows and entertainment nightly.  Open seven-days-a-week at 4:00pm.  It's ALWAYS at good time at Armory Atlanta!"|"Dancing,DJ,Full Bar,Techno Music,Live Entertainment,Drag Shows,Karaoke,Videos,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,ATM on premises,Pool Tables,Dart Boards,Free Parking,Cover Charge,Video Games"|""
"95"|"Arrow"|"500 5th Ave S"|"Nashville, Tennessee"|"(615)760-5969"|"Arrow is a BYOB 18+ strip bar with a $20 cover and features Nashville's only nude male cabaret..."|"go-go,stripper,BYOB,18plus,ATM"|"http://www.arrownashville.com"
"96"|"Artful Dodger Cocktail Lounge"|"47 Court Square"|"Harrisonburg, Virginia 22801"|"(540) 432-1179"|"A Harrisonburg Novelty.  Eceletic atmosphere.  The place to chill and then to Party during Dodger After Dark.  Check for events listing. Harrisonburg's most unique and hottest night spot."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Food Served,Videos,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Free Parking"|""
"97"|"Artist Underground Cafe"|"1600 Monument Ave"|"Richmond, Virginia"|"(804)213-0185"|"Basement restaurant in Stuart Court Apartments building offering diner, live music, karaoke, drag, and poker nights  ..."|"food,live-music,karaoke,drag,poker"|"http://sites.google.com/site/artistundergroundcafe/"
"98"|"Atlanta Eagle"|"306 Ponce De Leon Ave."|"Atlanta, Georgia"|"(404) 873-2453"|""|"Leather/Fetish"|""
"99"|"Atlantic Beach Bar"|"1 Calle Vendig, Condado"|"San Juan, Puerto Rico"|"(787)721-6900"|"Atlantic Beach Bar at the Atlantic Beach Hotel opens daily from 11am, popular with the gay locals and tourists alike, you can sip a cocktail and watch the sunset overlooking the famous Condado Beach in San Juan..."|"patio,sea-view"|"http://www.atlanticbeachhotel.net"
"100"|"Atlantic House (A-House)"|"4 Masonic Place"|"Provincetown, Massachusetts 02657"|"(508) 487-3821"|"Provincetown's most popular bar that's busy 7 nights a week and the only bar for dancing that's open every night year round. Theme parties every Friday night year round and female impersonator shows at 7pm during the summer months."|"Dancing,DJ,Full Bar,Live Entertainment,Drag Shows,Food Served,Leather/Fetish,Wheel Chair Access,Smoking Throughout,Outdoor/Patio"|""
"101"|"Atomic"|"2232 Wilton Dr, Wilton Manors"|"Fort Lauderdale, Florida"|"(954)630-3556"|"Two Levels, a massive dance floor, separate video bar, specials all week, dancers, karaoke, drag shows, and never a cover. Dancefloor opens at 8pm every evening. Free parking (Formerly Boom)..."|"dancing,go-go,live-entertainment,karaoke,martini,drag,DJ,DJ-Richie-Rich,DJ-Lydia-Prim,Free-Parking"|""
"102"|"Attitudes"|"4100 Manchester Ave"|"St. Louis, Missouri"|"(314)534-0044"|"Attitudes Nightclub is the original gay nightclub in The Grove with diverse crowd. Drink specials nightly, pool, darts, and a dancefloor. Wednesday - Thursday 21+. Friday-Saturday 19 to enter, 21 to drink..."|"lesbian,darts,pool,food,dancefloor,dancing,DJ,18plus"|"http://www.attitudesnightclub.com"
"103"|"Attitudes Nightclub"|"4100 Manchester Rd"|"St. Louis, Missouri"|"(314) 5343858"|"Premier Dance club on the Manchester Strip for over 15 years.  Everyone is welcome to join us."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Karaoke,Country/Western,Credit Cards Accepted,Pool Tables,Dart Boards"|""
"104"|"Augies on 20th"|"315 20th St"|"Rock Island, Illinois"|"(309)788-7389"|"Notorious as a hangout for girls, save for the 1am-3am timeslot (which is occasionally packed with younger guys fresh from the Davenport LGBT strip). Some guys during the day...the venue feeds off of the neighboring bookstore and two strip clubs, which often makes for an eclectic mix of characters..."|"lesbian,gay"|""
"105"|"Aunt Charlie's Lounge"|"133 Turk St."|"San Francisco, California 94102-3914"|"(415) 441-2922"|"Show bar with preformances on Friday and Satuday nights. Home of Vicki Marlane SF gay pride day grand marshal. We just introuduced our web site."|"Full Bar,Drag Shows,Wheel Chair Access"|""
"106"|"AutBar"|"315 Braun Court"|"Ann Arbor, Michigan"|"(734)994-3677"|"A restaurant and meeting place for all genders..."|"pool,food"|"http://autbar.com"
"107"|"Avenue"|"522 Monroe Ave"|"Rochester, New York"|"(585)244-4960"|"Neighborhood bar and grill.  Established 1975..."|"Karaoke,Pool,Darts,Smoking-Patio"|""
"108"|"Axis"|"775 N High St"|"Columbus, Ohio"|"(614)291-4008"|"High energy, multi-level gay dance club in Columbus spinning house, R&B;, dance divas and anthems. Drag cabaret, male revues, 2+ bars, smoking patio and open to all. Busiest Friday and Saturday..."|"DJ,Dancefloor,smoking-patio,Free-parking,18plus,drag,cabaret,house,r-and-b,anthems"|"http://www.columbusnightlife.com/axisevents.htm"
"109"|"Azucar"|"2301 SW 32nd Ave"|"Miami, Florida"|"(305)441-6974"|"Latin Miami club known for its drag shows and DJ's..."|"DJ,drag"|"http://www.clubazucar.com"
"110"|"Azul"|"369 N Palm Canyon Dr"|"Palm Springs, California"|"(760)325-5533"|"Tapas inspired lounge & patio. 2 for 1 happy hour daily from 4-9pm and midnight until 2am. Lunch 11am-3pm, dinner 4pm-midnight, limited menu 3pm-4pm and midnight. Small plates, great taste..."|"tapas,food,happy-hour,patio"|"http://www.azultapaslounge.com"
"111"|"B Bar (Tuesday)"|"40 E 4th St, NOHO"|"New York, New York"|"(212)475-2220"|"Beige at the B Bar is Tuesday's only place to see and be seen. This 6500 sq ft old gas station is now NY's most beautiful settings to drink and dance. Plenty of garden space to smoke too!..."|"patio,DJ,dancing,clubkid,transgender,go-go"|"http://www.bbarandgrill.com"
"112"|"B&B; Sports Lounge"|"2417 Percival Rd."|"Columbia, South Carolina"|"(803) 782-2841"|"Lesbian and Gay Sports Lounge."|"DJ,Full Bar,Pop Music,Karaoke,Smoking Throughout,Pool Tables,Dart Boards,Free Parking"|""
"113"|"B'Lo @ Peniche (Sunday)"|"175 Main St"|"White Plains, New York"|"(914) 421-5012"|"All New Party in the Downstairs of Peniche Tapas restaurant (formerly known as Trotters). Beautifully renovated restaurant/lounge with your favorite dance music all night by Frank Knight. Gay/straight/bi all welcome..."|"Restaurant,Lounge,tapas,gay,bisexual,dance-music,house-music,dancefloor"|"http://penichetapas.com"
"114"|"B-Bobs"|"213 Conti St"|"Mobile, Alabama"|"(251)433-2262"|"B-Bobs is Mobile's favorite bar for dancing, rag shows, cocktails, cruising, bingo (free shot if you call on 69!), and good conversation. Wednesday & Thursday nights are 19 To party, 21 To drink. In it's 16th year..."|"dancing,19plus,credit-cards,dancefloor,cruisy,DJ,DJ-Dewight-Barkley,Pensacola-Valarie,Monica-Heart,drag-shows,Miss-Cie,Venus-Shante-Da-Vis,Robyn-Michaels"|"http://b-bobs.com/default.aspx"
"115"|"B-KOZ"|"Mangolaan 118"|"Paramaribo, Suriname"|"(597) 546904"|"Gentlemen's Club B-koz is a part of the Kekemba Gay Resort Paramaribo. Except for the facilities on the Resort, like the outside bar upstairs, the need was to make a nice airo room which can be used as bar/dancing. Gentlemen's Club B-koz is the bar/dancing for the gay's in Suirname. Are you on holiday in Suriname or do you live in Suriname, you are welcome.

Open:

Thursday: from 21:00 till 2:00.

   Every first Thursday of the month WOMEN NIGHT (no men allowed)

Saturday: from 22:30 till 3:00.

   See our web-page at www.kekemba.info for the specials on Saturday Night"|"Dancing,DJ,Full Bar,Pop Music,Karaoke,Pool Tables,Free Parking"|""
"116"|"B.J.'s Carousel"|"1380 S. Broadway"|"Denver, Colorado 80210"|"(303) 777-9880"|"Friendly neighborhood lounge and restaurant. Finest female illusion shows on weekends. All-you-can-eat-spaghetti on Mondays for $3.00.  Never a Cover Charge! Free Popcorn at all Times! Denver's Friendliest Bar. 
The Best in Drag Entertainment each Friday & Saturday Night. The Restaurant Web Site is now up and running!"|"Full Bar,Live Entertainment,Drag Shows,Food Served,Karaoke,Dancers/Strippers,Smoking Throughout,Credit Cards Accepted,ATM on premises,Free Parking"|""
"117"|"Babes of Carytown"|"3166 W Cary St"|"Richmond, Virginia"|"(804)355-9330"|"Restaurant during the day, bar and dancing by night....Awesome, with exceptional owner & staff, Country night on Tuesdays is great too..."|"Pool,Country-and-western,Dancing,food,lesbian"|""
"118"|"Babylon"|"112 E Masterson Ave"|"Fort Wayne, Indiana"|"(260)456-7005"|"Big city atmosphere, new complex offering four levels of fun. Visit the main bar, dance floor, gallery and the Lions Den hidden away in the cellar..."|"DJ,Dancing,Video,Top-40"|""
"119"|"Babylon at the French Quarter"|"4900 Chambliss St"|"Knoxville, Tennessee 37919"|"(865) 2129969"|"Knoxville's Hottest and Newest Dance Club.  Located just off Kingston Pike on Carr St.   The club Knoxville has been waiting for, and deserves!!  Come check us out!"|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Karaoke,Videos,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Free Parking,Valet Parking,Cover Charge"|""
